,Unnamed: 0,date,away_team,home_team,teams,Aaron Smith,Andy Nagy,Ashley Moyer-Gleich,Ben Taylor,Bennie Adams,Bill Kennedy,Bill Spooner,Brandon Adair,Brent Barnaky,Brett Nansel,Brian Forte,CJ Washington,Courtney Kirkland,Curtis Blair,Danny Crawford,David Guthrie,David Jones,Dedric Taylor,Derek Richardson,Derrick Collins,Derrick Stafford,Ed Malloy,Eli Roe,Eric Dalen,Eric Lewis,Evan Scott,Gary Zielinski,Gediminas Petraitis,Haywoode Workman,JB DeRosa,JT Orr,Jacyn Goble,James Capers,James Williams,Jason Goldenberg,Jason Phillips,Jenna Schroeder,John Butler,John Conley,John Goble,Jonathan Sterling,Josh Tiven,Justin Van Duyne,Kane Fitzgerald,Karl Lane,Ken Mauer,Kevin Cutler,Kevin Scott,Lauren Holtkamp,Leon Wood,Leroy Richardson,Marat Kogut,Marc Davis,Mark Ayotte,Mark Lindsay,Matt Boland,Matt Myers,Michael Smith,Mike Callahan,Mitchell Ervin,Monty McCutchen,Mousa Dagher,Natalie Sago,Nate Green,Nick Buchert,Pat Fraher,Phenizee Ransom,Randy Richardson,Ray Acosta,Rodney Mott,Ron Garretson,Scott Foster,Scott Twardoski,Scott Wall,Sean Corbin,Sean Wright,Simone Jelks,Steve Anderson,Suyash Mehta,Tom Washington,Tony Brothers,Tony Brown,Tre Maddox,Tyler Ford,Vladimir Voyard-Tadal,Zach Zarba,Team_x,b2b_home,threein4_home,fourin5_home,rest2_home,rest3_plus_home,Team_y,b2b_away,threein4_away,fourin5_away,rest2_away,rest3_plus_away
2433,2433,2017-10-27,Washington,Golden State,Washington @ Golden State,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden State,0,0,0,0,0,Washington,0,0,0,0,0
2434,2434,2017-10-28,Boston,Miami,Boston @ Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,Miami,0,0,0,1,0,Boston,0,0,0,0,0
2435,2435,2017-10-28,Cleveland,New Orleans,Cleveland @ New Orleans,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Orleans,0,0,0,0,0,Cleveland,0,0,0,1,0
2436,2436,2017-10-28,Detroit,L.A. Clippers,Detroit @ LA Clippers,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,LA Clippers,0,0,0,0,0,Detroit,0,0,0,1,0
2437,2437,2017-10-28,Houston,Memphis,Houston @ Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,Memphis,0,1,1,0,0,Houston,1,1,1,0,0
2438,2438,2017-10-28,L.A. Lakers,Utah,L.A. Lakers @ Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,0,0,0,1,0,L.A. Lakers,1,1,0,0,0
2439,2439,2017-10-28,Oklahoma City,Chicago,Oklahoma City @ Chicago,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago,0,0,0,0,0,Oklahoma City,1,1,0,0,0
2440,2440,2017-10-28,Philadelphia,Dallas,Philadelphia @ Dallas,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Dallas,0,1,1,0,0,Philadelphia,0,0,0,1,0
2441,2441,2017-10-28,Phoenix,Portland,Phoenix @ Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,Portland,0,0,0,0,0,Phoenix,0,0,0,1,0
2442,2442,2017-10-29,Denver,Brooklyn,Denver @ Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Brooklyn,0,0,1,0,0,Denver,0,0,0,0,0
2443,2443,2017-10-29,Detroit,Golden State,Detroit @ Golden State,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Golden State,0,0,0,0,0,Detroit,1,0,0,0,0
2444,2444,2017-10-29,Milwaukee,Atlanta,Milwaukee @ Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,Atlanta,0,1,0,0,0,Milwaukee,0,0,0,1,0
2445,2445,2017-10-29,New York,Cleveland,New York @ Cleveland,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,Cleveland,1,0,1,0,0,New York,0,0,0,0,0
2446,2446,2017-10-29,Orlando,Charlotte,Orlando @ Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Charlotte,0,0,0,0,0,Orlando,0,0,0,0,0
2447,2447,2017-10-29,San Antonio,Indiana,San Antonio @ Indiana,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Indiana,0,0,0,0,1,San Antonio,0,0,0,0,0
2448,2448,2017-10-29,Washington,Sacramento,Washington @ Sacramento,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacramento,0,0,0,1,0,Washington,0,0,0,0,0
2449,2449,2017-10-30,Charlotte,Memphis,Charlotte @ Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,0,0,1,0,0,Charlotte,1,1,1,0,0
2450,2450,2017-10-30,Dallas,Utah,Dallas @ Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,Utah,0,0,0,0,0,Dallas,0,0,1,0,0
2451,2451,2017-10-30,Denver,New York,Denver @ New York,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,New York,1,1,0,0,0,Denver,1,1,1,0,0
2452,2452,2017-10-30,Golden State,L.A. Clippers,Golden State @ LA Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Clippers,0,0,0,0,0,Golden State,1,1,1,0,0
2453,2453,2017-10-30,Minnesota,Miami,Minnesota @ Miami,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,0,0,0,0,0,Minnesota,0,0,0,1,0
2454,2454,2017-10-30,Orlando,New Orleans,Orlando @ New Orleans,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Orleans,0,0,0,0,0,Orlando,1,1,0,0,0
2455,2455,2017-10-30,Philadelphia,Houston,Philadelphia @ Houston,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,0,1,1,0,0,Philadelphia,0,0,0,0,0
2456,2456,2017-10-30,San Antonio,Boston,San Antonio @ Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,Boston,0,0,0,0,0,San Antonio,1,1,1,0,0
2457,2457,2017-10-30,Toronto,Portland,Toronto @ Portland,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Portland,0,0,0,0,0,Toronto,0,0,0,1,0
2458,2458,2017-10-31,Detroit,L.A. Lakers,Detroit @ L.A. Lakers,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,L.A. Lakers,0,0,0,1,0,Detroit,0,1,0,0,0
2459,2459,2017-10-31,Oklahoma City,Milwaukee,Oklahoma City @ Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,0,0,0,0,0,Oklahoma City,0,0,0,1,0
2460,2460,2017-10-31,Phoenix,Brooklyn,Phoenix @ Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,Brooklyn,0,0,0,0,0,Phoenix,0,0,0,1,0
2461,2461,2017-10-31,Sacramento,Indiana,Sacramento @ Indiana,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Indiana,0,0,0,0,0,Sacramento,0,0,0,0,0
2462,2462,2017-11-01,Atlanta,Philadelphia,Atlanta @ Philadelphia,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia,0,0,0,0,0,Atlanta,0,0,0,1,0
2463,2463,2017-11-01,Chicago,Miami,Chicago @ Miami,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,Miami,0,0,0,0,0,Chicago,0,0,0,0,1
2464,2464,2017-11-01,Dallas,L.A. Clippers,Dallas @ LA Clippers,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,LA Clippers,0,0,0,0,0,Dallas,0,0,0,0,0
2465,2465,2017-11-01,Houston,New York,Houston @ New York,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,0,1,1,0,0,Houston,0,0,1,0,0
2466,2466,2017-11-01,Indiana,Cleveland,Indiana @ Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,Cleveland,0,0,0,1,0,Indiana,1,1,0,0,0
2467,2467,2017-11-01,Milwaukee,Charlotte,Milwaukee @ Charlotte,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,Charlotte,0,1,1,0,0,Milwaukee,1,1,0,0,0
2468,2468,2017-11-01,Minnesota,New Orleans,Minnesota @ New Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,New Orleans,0,0,0,0,0,Minnesota,0,0,0,0,0
2469,2469,2017-11-01,Orlando,Memphis,Orlando @ Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,0,0,0,0,0,Orlando,0,1,1,0,0
2470,2470,2017-11-01,Phoenix,Washington,Phoenix @ Washington,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,0,0,0,1,0,Phoenix,1,0,0,0,0
2471,2471,2017-11-01,Portland,Utah,Portland @ Utah,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Utah,0,0,0,0,0,Portland,0,0,0,0,0
2472,2472,2017-11-01,Sacramento,Boston,Sacramento @ Boston,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,Boston,0,0,0,0,0,Sacramento,1,1,0,0,0
2473,2473,2017-11-01,Toronto,Denver,Toronto @ Denver,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,Denver,0,1,1,0,0,Toronto,0,0,0,0,0
2474,2474,2017-11-02,Golden State,San Antonio,Golden State @ San Antonio,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,0,0,0,1,0,Golden State,0,0,0,1,0
2475,2475,2017-11-02,L.A. Lakers,Portland,L.A. Lakers @ Portland,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland,1,1,1,0,0,L.A. Lakers,0,0,0,0,0
2476,2476,2017-11-03,Boston,Oklahoma City,Boston @ Oklahoma City,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Oklahoma City,0,0,0,1,0,Boston,0,0,0,0,0
2477,2477,2017-11-03,Brooklyn,L.A. Lakers,Brooklyn @ L.A. Lakers,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,L.A. Lakers,1,1,0,0,0,Brooklyn,0,0,0,1,0
2478,2478,2017-11-03,Charlotte,San Antonio,Charlotte @ San Antonio,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,1,0,1,0,0,Charlotte,0,0,1,0,0
2479,2479,2017-11-03,Chicago,Orlando,Chicago @ Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,Orlando,0,0,1,0,0,Chicago,0,0,0,0,0
2480,2480,2017-11-03,Cleveland,Washington,Cleveland @ Washington,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Washington,0,0,0,0,0,Cleveland,0,0,0,0,0
2481,2481,2017-11-03,Houston,Atlanta,Houston @ Atlanta,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,Atlanta,0,0,0,0,0,Houston,0,0,0,0,0
2482,2482,2017-11-03,Indiana,Philadelphia,Indiana @ Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,Philadelphia,0,0,0,0,0,Indiana,0,1,1,0,0
2483,2483,2017-11-03,Miami,Denver,Miami @ Denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,0,0,1,0,0,Miami,0,0,0,0,0
2484,2484,2017-11-03,Milwaukee,Detroit,Milwaukee @ Detroit,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,Detroit,0,0,0,1,0,Milwaukee,0,1,1,0,0
2485,2485,2017-11-03,New Orleans,Dallas,New Orleans @ Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dallas,0,0,0,0,0,New Orleans,0,0,0,0,0
2486,2486,2017-11-03,Phoenix,New York,Phoenix @ New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,New York,0,0,1,0,0,Phoenix,0,1,0,0,0
2487,2487,2017-11-03,Toronto,Utah,Toronto @ Utah,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,0,0,0,0,0,Toronto,0,0,0,0,0
2488,2488,2017-11-04,Dallas,Minnesota,Dallas @ Minnesota,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,Minnesota,0,0,0,1,0,Dallas,1,1,1,0,0
2489,2489,2017-11-04,Golden State,Denver,Golden State @ Denver,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,1,1,1,0,0,Golden State,0,0,0,0,0
2490,2490,2017-11-04,Memphis,L.A. Clippers,Memphis @ LA Clippers,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Clippers,0,0,0,1,0,Memphis,0,0,0,1,0
2491,2491,2017-11-04,New Orleans,Chicago,New Orleans @ Chicago,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,Chicago,1,1,0,0,0,New Orleans,1,1,1,0,0
2492,2492,2017-11-04,Sacramento,Detroit,Sacramento @ Detroit,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Detroit,1,0,0,0,0,Sacramento,0,0,0,1,0
2493,2493,2017-11-05,Atlanta,Cleveland,Atlanta @ Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,Cleveland,0,0,0,0,0,Atlanta,0,0,0,0,0
2494,2494,2017-11-05,Boston,Orlando,Boston @ Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,Orlando,0,0,0,0,0,Boston,0,0,0,0,0
2495,2495,2017-11-05,Charlotte,Minnesota,Charlotte @ Minnesota,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota,1,0,0,0,0,Charlotte,0,0,0,0,0
2496,2496,2017-11-05,Indiana,New York,Indiana @ New York,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,New York,0,0,0,0,0,Indiana,0,0,1,0,0
2497,2497,2017-11-05,Memphis,L.A. Lakers,Memphis @ L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Lakers,0,1,1,0,0,Memphis,1,0,0,0,0
2498,2498,2017-11-05,Miami,L.A. Clippers,Miami @ LA Clippers,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,LA Clippers,1,0,0,0,0,Miami,0,0,0,0,0
2499,2499,2017-11-05,Oklahoma City,Portland,Oklahoma City @ Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,Portland,0,0,0,1,0,Oklahoma City,0,0,0,0,0
2500,2500,2017-11-05,Phoenix,San Antonio,Phoenix @ San Antonio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,0,1,0,0,0,Phoenix,0,0,1,0,0
2501,2501,2017-11-05,Utah,Houston,Utah @ Houston,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,0,0,0,0,0,Utah,0,0,0,0,0
2502,2502,2017-11-05,Washington,Toronto,Washington @ Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Toronto,0,0,0,0,0,Washington,0,0,0,0,0
2503,2503,2017-11-06,Boston,Atlanta,Boston @ Atlanta,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlanta,1,1,1,0,0,Boston,1,1,1,0,0
2504,2504,2017-11-06,Brooklyn,Phoenix,Brooklyn @ Phoenix,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix,1,1,1,0,0,Brooklyn,0,0,0,1,0
2505,2505,2017-11-06,Miami,Golden State,Miami @ Golden State,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden State,0,0,0,0,0,Miami,1,1,1,0,0
2506,2506,2017-11-07,Brooklyn,Denver,Brooklyn @ Denver,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Denver,0,0,0,1,0,Brooklyn,1,0,0,0,0
2507,2507,2017-11-07,Charlotte,New York,Charlotte @ New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,New York,0,0,0,0,0,Charlotte,0,0,0,0,0
2508,2508,2017-11-07,Chicago,Toronto,Chicago @ Toronto,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toronto,0,0,0,0,0,Chicago,0,0,0,1,0
2509,2509,2017-11-07,Dallas,Washington,Dallas @ Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,0,0,0,0,0,Dallas,0,0,0,1,0
2510,2510,2017-11-07,L.A. Clippers,San Antonio,LA Clippers @ San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,San Antonio,0,0,1,0,0,LA Clippers,0,1,0,0,0
2511,2511,2017-11-07,Memphis,Portland,Memphis @ Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,Portland,0,0,0,0,0,Memphis,0,1,0,0,0
2512,2512,2017-11-07,Milwaukee,Cleveland,Milwaukee @ Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Cleveland,0,0,0,0,0,Milwaukee,0,0,0,0,1
2513,2513,2017-11-07,New Orleans,Indiana,New Orleans @ Indiana,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana,0,0,0,0,0,New Orleans,0,0,0,1,0
